epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
78,11554.8,1.47688,1.21322,0.01332,0.72469,0.61808,0.68819,0.40815,1.33049,1.4807,0.01464,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,11703.3,1.47602,1.20104,0.01319,0.72391,0.62282,0.68941,0.40845,1.33196,1.4743,0.01465,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,11851.2,1.46708,1.19071,0.01323,0.71242,0.62785,0.69014,0.40852,1.33106,1.47283,0.01463,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,11996.7,1.46414,1.17356,0.0131,0.72606,0.62268,0.69098,0.40928,1.33013,1.46973,0.01462,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,12142.9,1.45892,1.18254,0.01297,0.73202,0.61814,0.69103,0.40945,1.32932,1.46818,0.01461,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,12289.8,1.44943,1.16826,0.01299,0.72843,0.62044,0.69138,0.40993,1.33123,1.46217,0.01465,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,12437.9,1.45192,1.15553,0.01289,0.73429,0.61936,0.69147,0.41004,1.32924,1.4605,0.01463,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,12585,1.44546,1.14263,0.01283,0.73572,0.61879,0.69157,0.41039,1.33109,1.45627,0.01466,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,12732.7,1.44449,1.13977,0.01285,0.72705,0.62354,0.6923,0.41095,1.33038,1.45467,0.01465,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,12874.9,1.42836,1.1284,0.01277,0.72713,0.62417,0.69238,0.41125,1.33088,1.45271,0.01465,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,13018.8,1.43089,1.12681,0.01266,0.73125,0.62262,0.69299,0.41157,1.33039,1.44973,0.01464,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,13164,1.42363,1.11682,0.01261,0.73113,0.62536,0.69426,0.41228,1.33256,1.44122,0.0147,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,13307.7,1.41249,1.1116,0.01252,0.73688,0.6231,0.69396,0.41241,1.33392,1.4322,0.01472,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,13452.3,1.42217,0.95596,0.01484,0.73414,0.6267,0.69483,0.41245,1.3361,1.42873,0.01477,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,13595.4,1.40397,0.91249,0.01463,0.73276,0.62825,0.69355,0.41256,1.33716,1.42558,0.01476,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,13739.6,1.39599,0.90012,0.01444,0.7294,0.62889,0.69412,0.41272,1.33481,1.42429,0.0147,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,13882.8,1.38367,0.8802,0.0143,0.73222,0.62691,0.69432,0.41294,1.33607,1.41983,0.01475,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,14025.8,1.37691,0.8709,0.01424,0.73073,0.63019,0.69447,0.41297,1.3363,1.41761,0.01477,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,14167.2,1.3707,0.85838,0.01399,0.72872,0.63227,0.69445,0.4127,1.33624,1.4177,0.01476,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,14311.6,1.36253,0.84908,0.0138,0.72809,0.63366,0.69376,0.41297,1.33718,1.4165,0.01478,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,14454.1,1.35236,0.83492,0.0138,0.72784,0.63387,0.69375,0.41283,1.33824,1.41346,0.0148,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,14595.2,1.34956,0.83271,0.01369,0.73111,0.63324,0.69356,0.4122,1.33851,1.41189,0.01478,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,14738.3,1.34717,0.8155,0.01357,0.73269,0.63126,0.69337,0.41234,1.33759,1.41221,0.01478,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
